VideoId,Label
pCaW,67 18 140 15 2564 2248 2212 1831 2401 1454
bxaW,7 2 171 710 344 266 197 316 116 361
5UaW,41 4 13 8 99 389 205 3 1641 2332
MQaW,3 6 4 324 8 89 21 3479 1305 23
mpaW,4 3 10 9 13 33 28 2144 38 324
KRaW,29 20 32 22 11 122 3380 112 221 173
v6aW,7 2 277 373 224 267 165 75 3005 2470
QxaW,3 4 9 13 10 28 6 33 38 324
lLaW,5 16 2030 1478 2347 3670 3323 3748 3722 1082
HpaW,83 2 7 2130 75 601 3284 11 751 62
qaaW,3 4 10 9 6 13 28 33 324 38
cLaW,4 3 54 13 10 97 1461 330 300 243
rBaW,2912 749 11 605 221 899 191 641 86 78
ePaW,259 62 64 24 26 21 23 149 119 113
bKaW,3375 3279 1252 7 2 165 437 1386 224 116
OmaW,26 16 442 130 315 435 636 808 259 0
CpaW,101 43 571 60 419 76 59 289 2 991
rsaW,72 68 151 98 8 304 175 125 52 14
5HaW,508 2 7 165 2532 1106 2199 224 267 235
a3aW,0 12 312 696 79 3144 432 1281 210 884
IFaW,863 42 0 3118 1 2357 1100 2908 189 831
ciaW,2 7 83 541 30 75 62 17 11 563
siaW,40 31 57 117 47 626 1578 492 584 3361
PmaW,2287 71 8 944 205 3130 25 6 13 598
eCaW,1571 1388 5 8 0 1268 3335 16 2182 857
y4aW,61 3 433 14 6 3176 3011 3087 1003 324
OUaW,1 0 234 80 134 69 1172 192 105 2342
AAaW,0 12 91 237 3144 1 1937 675 1459 689
c8aW,27 0 1 3700 2011 580 1021 2164 192 294
63aW,4 14 3 10 13 9 28 6 33 38
aSaW,2629 866 1203 11 39 674 1540 770 202 1828
WBaW,218 56 2 3483 7 1805 13 4 3 61
k5aW,62 1311 2038 1154 411 2 11 45 51 295
DCaW,32 20 22 11 29 112 1796 1514 506 173
2yaW,5 84 169 628 405 61 1140 16 663 662
6QaW,9 34 10 4 840 2582 539 889 37 3271
UBaW,26 130 2714 442 259 3789 1 395 2 1153
QiaW,41 3 13 4 31 47 348 389 54 2287
UjaW,15 1855 363 3151 2194 96 533 1451 1816 2794
zEaW,3 4 10 6 9 13 324 1107 34 97
eDaW,9 37 10 4 309 2624 339 1312 3686 1578
6HaW,1323 124 0 1 2339 2927 223 591 285 317
8iaW,3 6 4 944 10 31 13 383 8 54
eiaW,40 117 57 1636 31 309 626 159 1318 1149
AXaW,4 3 31 10 47 41 28 6 3089 9
JRaW,0 312 12 91 237 1 1459 3144 2457 79
0DaW,27 0 1 244 5 35 580 2960 354 262
ezaW,0 1 1829 733 5 319 234 27 409 881
qcaW,8 558 6 133 346 82 325 2002 944 332
YxaW,3 433 201 89 8 6 175 61 1921 150
OFaW,118 12 82 53 52 58 360 705 92 103
QYaW,1069 100 3383 50 11 1042 2185 356 749 229
wMaW,144 190 5 384 16 2237 1177 1080 925 1218
CKaW,5 16 14 1567 1546 882 2379 169 84 516
4yaW,2368 603 1272 0 19 15 1 17 110 82
suaW,4 3 13 54 154 10 33 9 38 28
ggaW,12 675 237 0 118 79 1459 1137 1224 82
byaW,227 1487 1680 1688 1280 2 1 1323 0 186
5XaW,4 33 28 13 38 3 10 9 78 86
C5aW,521 332 66 6 8 293 201 14 1499 148
VwaW,3 4 675 28 38 10 324 33 237 13
TCaW,17 2 7 1381 19 272 394 361 174 48
A8aW,12 79 0 1459 1865 52 689 1454 432 312
i5aW,993 270 62 347 7 251 180 2 1739 15
XLaW,537 148 2 7 1233 28 1062 1417 766 1095
B6aW,8 835 0 846 558 3544 383 70 271 1038
zIaW,14 6 8 225 3 99 734 1107 2838 201
UaaW,3053 5 597 1030 3851 144 384 1993 49 16
nCaW,30 2 7 55 305 361 104 196 280 1808
OpaW,100 567 161 548 495 1515 356 464 1103 1906
EAaW,33 28 78 86 38 257 1088 4 987 553
YZaW,96 15 18 708 463 1812 1543 87 1666 59
edaW,1822 2154 302 11 126 112 1188 1186 3070 1450
p0aW,0 309 1 5 35 941 2070 1018 16 27
6SaW,12 195 0 92 17 1293 19 953 237 118
CtaW,0 35 1 230 134 3612 85 1445 2851 924
X9aW,123 20 11 22 250 176 462 1201 32 576
YGaW,99 225 89 310 141 749 1078 1264 175 2751
i7aW,46 44 145 2 138 162 114 852 107 109
39aW,5 0 1524 1 362 16 1744 3736 973 1129
pLaW,730 39 207 50 121 1846 493 674 20 3443
yGaW,4 3 54 41 13 10 330 389 97 1716
lpaW,0 12 705 874 52 432 1233 2260 125 70
UdaW,25 16 282 2010 1051 1338 5 921 2623 268
nRaW,24 1094 23 21 115 73 651 520 1305 1329
JfaW,8 807 6 663 1416 3 383 894 558 206
LHaW,11 749 229 1107 771 1189 368 12 877 118
LPaW,8 6 807 383 834 71 2368 539 1517 2938
p2aW,5 1754 328 16 169 362 84 1996 301 338
ReaW,1 0 62 25 3195 157 681 180 3352 1780
yMaW,271 148 66 253 260 3697 2 1273 7 1062
LbaW,27 0 1 88 580 35 244 1277 3700 294
ATaW,62 3362 11 2 1154 2286 1311 883 411 2038
FAaW,194 26 441 184 1944 2635 2269 453 1367 2305
vvaW,3 6 8 332 3479 352 2839 324 764 1473
MTaW,92 110 369 884 161 329 603 8 1737 1234
gcaW,65 50 661 3501 503 1493 71 763 3540 1095
nFaW,30 2 7 3610 399 280 196 1460 2825 3490
azaW,30 2 55 905 1197 340 17 2036 1762 837
MhaW,428 311 299 274 360 238 1289 191 1389 366
ifaW,14 4 9 3 6 28 33 10 38 1075
pGaW,148 253 271 66 1273 1062 3449 491 2399 879
mcaW,11 3434 32 20 29 22 368 221 122 1440
6CaX,0 12 210 91 79 312 806 696 1459 884
lfaX,8 383 1187 0 206 834 1147 650 3802 806
xyaX,798 11 824 434 1243 401 592 3139 1300 588
abaX,39 65 827 50 445 121 202 529 207 3720
TAaX,592 49 80 434 744 215 127 217 1019 16
oIaX,1594 16 5 1034 1718 1320 453 302 1410 315
D1aX,12 0 237 91 79 1281 210 432 139 675
XFaX,0 12 744 1 200 133 63 1589 195 5
7zaX,3 6 3824 4 324 1921 433 1971 375 675
ThaX,61 599 433 3011 1 1694 1059 828 2358 150
flaX,12 237 675 0 1937 179 2 19 690 272
sXaX,2 7 30 116 104 165 885 1460 1310 305
DRaX,0 1 69 5 301 395 1788 568 236 259
PdaX,1183 509 15 67 1263 3114 2794 18 2477 53
ywaX,2016 6 3544 3225 8 14 5 136 2399 0
1daX,2 7 90 508 283 197 563 43 316 2199
ZkaX,100 356 161 884 92 1234 1515 333 8 1455
3faX,0 27 1 2747 142 36 124 287 132 63
3AaX,375 25 300 1027 1288 1936 188 39 225 246
IZaX,8 6 894 2838 653 100 3 834 11 550
spaX,339 0 1 687 9 193 2267 896 192 3091
rraX,2 7 283 90 457 224 2127 1087 213 48
rkaX,359 296 525 88 51 1161 83 11 442 1467
WQaX,39 121 338 207 156 202 233 1086 529 1846
t7aX,140 15 18 67 170 1533 1247 314 26 796
k2aX,3610 30 940 1166 2 3066 1492 361 196 280
5qaX,14 433 3 61 6 324 1058 201 89 1195
GRaX,33 28 78 38 86 987 257 2515 1088 553
aDaX,4 9 10 34 3 351 2958 13 6 3271
UFaX,13 164 4 429 168 175 1001 33 806 54
IUaX,301 5 2300 662 731 2207 362 516 2147 8
SnaX,3 6 4 13 324 38 28 14 668 9
FuaX,301 54 13 5 2300 97 4 2713 1461 8
pNaX,9 512 779 0 1 1446 28 339 2099 395
T3aX,8 89 6 175 201 225 206 13 71 2380
d5aX,148 66 879 944 253 3276 3811 271 382 701
5IaX,3 4 28 6 33 13 38 10 324 9
WWaX,11 0 12 749 1764 1766 1424 886 1250 192
mgaX,100 161 0 356 1515 436 567 1455 548 1103
3PaX,3 1715 255 939 4 1016 141 235 1036 1074
bEaX,207 39 21 23 529 1846 994 986 121 26
HHaX,152 71 330 8 168 188 1652 1633 2867 11
pCaX,3 89 13 54 201 6 4 433 324 92
egaX,3 6 4 13 1074 8 1715 2287 40 47
92aX,4 3 10 9 33 13 28 38 6 37
t9aX,702 213 7 48 2 266 566 1 165 224
J5aX,39 216 50 181 249 222 65 933 1086 627
vXaX,730 21 703 640 23 3843 105 200 974 106
RbaX,306 1564 0 1 42 561 1984 3462 301 449
x6aX,43 101 59 1503 873 2 18 76 604 1496
qkaX,3 6 8 61 396 420 433 7 3215 375
jwaX,0 1 93 102 831 675 1340 3073 2435 1384
BzaX,3 1036 7 324 6 310 141 2 4 89
9maX,2 76 1159 2910 281 7 17 43 2302 1068
dIaX,8 6 2706 28 33 13 414 769 89 97
jLaX,19 639 17 448 659 345 1173 143 141 48
ANaX,3 4 13 6 9 10 324 33 278 38
j9aX,21 23 24 73 115 288 322 676 2866 775
q3aX,31 40 57 47 117 534 1706 348 626 584
bhaX,1118 2570 2607 1534 15 80 0 1172 215 49
NgaX,20 22 32 29 120 11 3020 2838 112 572
94aX,1 0 180 147 36 132 1026 223 25 1512
JZaX,151 68 72 98 60 53 3302 2857 58 2868
93aX,251 646 62 260 270 580 1470 9 1408 21
RjaX,25 1 337 0 1521 1215 282 35 2873 777
YEaX,1664 7 2 1739 331 90 280 21 192 23
3WaX,846 8 1463 54 1028 110 52 650 206 2948
lCaX,220 126 276 291 11 1188 1625 1591 15 2637
4zaX,0 806 52 360 261 110 92 70 125 2134
pwaX,247 141 255 1289 179 2 511 667 45 1921
sMaX,1497 1 591 0 147 25 761 2523 294 36
O5aX,1140 5 16 136 533 855 662 99 2987 3097
CSaX,406 88 347 191 313 11 616 899 1025 497
zgaX,77 51 56 45 2 137 456 1516 252 442
EraX,528 477 1254 22 11 76 2 20 791 43
zsaX,11 1016 625 20 229 302 1049 1011 839 123
42aX,20 22 32 11 29 122 572 3156 123 1156
EKaX,39 866 277 127 121 50 674 612 932 49
HuaX,2867 176 11 817 123 99 814 2561 3576 2629
VMaX,8 726 6 175 201 1417 1187 0 3 89
qJaX,27 0 714 1 294 192 331 1021 1135 3032
eNaX,6 8 558 3 206 1027 663 539 133 812
ueaX,2913 113 475 119 465 26 5 2010 44 1637
eUaX,5 16 3670 136 244 25 292 2451 3469 3168
dOaX,19 394 55 17 2 30 53 408 143 58
1laX,9 34 10 4 3271 840 2582 2311 2624 37
hfaX,12 0 1281 432 1865 3144 60 271 884 79
jxaX,0 802 523 1458 12 333 1281 3144 1317 226
4oaX,1 983 0 1149 35 3775 1581 309 738 3356
aVaX,188 594 168 4 9 10 88 13 154 330
TVaX,8 71 6 383 894 206 375 1195 812 405
s2aX,1 192 570 0 26 455 147 35 331 763
hgaX,5 16 1862 0 1524 84 362 618 1972 1312
J4aX,487 890 42 0 1 111 1244 139 1427 2524
UdaX,0 1903 5 1 769 1915 668 759 733 1697
6gaX,3 13 1811 4 54 28 10 40 71 910
2JaX,2332 10 9 99 4 716 34 1107 71 552
7qaX,310 89 359 146 158 141 1002 21 3 1138
swaX,0 1 1251 5 301 1788 2708 395 1071 35
lbaX,3 4 9 13 6 28 10 512 33 38
LLaX,2 7 6 1124 894 165 8 1 197 573
wcaX,1 0 741 831 189 645 35 268 2164 1004
WwaX,2 143 30 17 340 284 55 1334 427 2251
uZaX,53 58 51 228 2 418 45 163 2158 442
u1aX,80 49 5 733 265 1736 1829 16 694 2098
6taX,58 53 1956 2 7 2807 452 2158 214 30
guaX,1 0 36 132 142 185 147 1903 367 582
qcaX,25 944 65 662 666 16 709 50 99 1715
d6aX,83 2 2130 7 778 208 1625 17 262 751
u9aX,3 6 4 28 38 433 1473 33 8 13
jCaX,2 17 7 128 48 2560 19 469 174 213
8XaX,3 4 10 97 13 585 154 2503 2261 89
7SaX,17 2 7 2193 128 19 531 129 2371 1590
tWaX,535 488 590 105 1 0 424 279 24 349
UBaX,102 93 0 449 1802 1 1193 1654 139 2811
qzaX,8 690 6 1652 2938 917 82 61 806 835
4faX,70 52 0 125 1293 12 1417 432 705 2260
xHaX,2 17 149 128 64 7 48 19 272 448
hraX,0 12 91 237 1 1281 1459 689 675 523
CkaX,0 27 1 93 102 1135 828 423 105 489
B4aX,1 1479 0 924 35 48 230 2340 1023 3170
iJaX,2099 339 15 0 18 255 3190 27 1508 512
KEaX,9 37 10 4 1523 655 1 2515 0 1721
6KaX,1654 0 1 93 449 2975 1006 2819 1802 102
0TaX,3 6 4 324 8 690 1971 1356 1473 1003
B8aX,215 611 217 0 983 195 2002 1061 92 939
ViaX,5 84 169 16 3038 476 1939 1140 362 0
bLaX,329 0 110 1417 2494 369 12 259 52 2
IOaX,0 1 63 5 714 2511 409 2516 2451 105
hMaX,1625 276 220 11 126 2000 262 3384 42 1591
SsaX,555 1225 15 18 3467 2501 532 3704 59 178
PVaX,5 618 1996 1312 1551 1612 16 662 301 744
HQaX,3 4 28 13 10 38 33 31 47 6
H3aX,291 126 1133 15 96 220 276 11 1666 2709
40aX,2079 342 195 225 12 179 296 180 310 252
lzaX,5 16 18 87 15 136 362 93 134 268
JxaX,9 10 34 4 37 2261 351 421 1830 97
LbaX,6 8 894 332 225 206 539 2399 558 136
YGaX,1022 535 0 352 362 455 1 192 102 762
S3aX,14 9 226 1233 1426 1380 1095 37 1525 148
SbaX,118 82 0 103 12 1417 705 689 440 52
lIaX,139 0 1 5 730 349 241 864 81 102
hkaX,2 7 757 267 116 224 235 1106 197 171
VBaX,68 98 72 240 452 980 480 151 280 3199
P3aX,2 186 17 7 398 204 463 150 113 848
GAaX,2 7 2132 30 90 83 1820 11 17 58
zaaX,11 2562 511 1428 3031 1042 1790 498 2369 1049
7faX,0 1 5 535 306 309 3198 42 622 607
FeaX,2 7 197 1282 316 757 344 413 3666 90
TPaX,935 1 301 159 2360 309 349 0 3742 337
L6aX,4 3 9 13 10 6 28 33 38 1830
KAaX,5 3851 597 16 49 144 801 1030 150 919
W3aX,2 1068 17 1192 76 19 281 43 128 690
bXaX,148 14 445 8 194 66 244 1071 26 648
2WaX,1518 0 1 963 358 73 577 24 417 28
UUaX,1 0 73 288 124 1983 2991 192 1135 2037
4saX,1054 258 48 7 2 691 2816 1659 3385 573
B9aX,2 7 116 3029 95 563 1012 2682 1106 235
QHaX,33 78 28 86 38 553 257 2670 1088 2515
sZaX,13 168 4 33 28 38 164 330 78 54
jJaX,0 69 1 378 649 5 2203 1150 1312 3313
hOaX,0 226 1525 538 696 1137 1426 91 806 79
33aX,14 4 2308 3 578 13 6 61 28 25
ayaX,5 16 769 1211 39 0 3669 1845 80 154
vbaX,505 195 1095 7 2 2059 11 1305 104 315
m4aX,948 760 432 788 370 360 798 1062 92 81
m0aX,5 292 244 2573 16 25 2098 1395 136 49
mdaX,1 0 36 403 423 35 147 94 2190 851
uhaX,30 280 2 940 7 55 361 1888 17 608
fEaX,0 12 237 91 1 63 675 336 167 1281
eCaX,3 4 6 10 324 9 28 38 13 33
JSaX,1100 9 10 34 37 4 1566 421 1001 189
rFaX,2151 127 49 146 2934 80 2804 277 451 2274
03aX,0 63 167 1 294 590 139 93 675 102
P2aX,5 81 49 108 80 301 1809 3087 16 127
YbaX,39 121 156 202 207 233 338 529 627 393
zjaX,3 4 6 13 28 38 33 10 9 188
mhaX,650 206 8 698 2848 6 2090 894 161 1212
ZvaX,3206 2665 1871 629 330 158 183 1363 275 130
DiaX,2 7 198 3242 197 513 531 316 2140 1669
mPaX,23 21 24 115 1306 1160 651 1705 73 1321
m8aX,2623 1 623 5 1278 1051 0 16 707 69
m3aX,14 6 61 8 1417 812 3409 578 690 3284
RraX,12 82 312 52 1293 118 92 523 336 530
VpaX,1603 145 2 46 44 191 2105 7 1020 631
craX,5 16 755 2258 868 882 268 3431 1 663
2YaX,2551 93 102 0 1 2863 1193 1006 374 1802
t8aX,1 0 132 36 1742 124 35 287 147 157
48aX,160 273 231 888 1423 166 82 58 491 53
RfaX,31 4 3 47 28 33 13 1566 6 10
uAaX,1305 11 15 22 600 1311 749 693 304 291
jsaX,62 1428 498 1154 867 7 270 461 11 1950
lyaX,139 0 1 730 63 2643 532 110 562 3555
mIaX,3 6 4 28 13 10 324 9 1830 278
88aX,70 0 125 52 1 91 63 440 1424 203
mTaX,2 7 1307 715 174 1368 48 90 196 2834
hnaX,2 75 7 810 90 62 172 224 165 267
gBaX,9 37 4 10 421 1523 2427 655 2515 2656
V9aX,93 102 0 1 449 675 1654 1802 2975 1006
7UaX,0 63 336 12 1 2717 1405 335 633 91
ymaX,9 10 4 3 37 13 6 33 309 28
VQaX,12 0 52 125 91 689 70 432 705 1281
q8aX,0 1 323 640 219 27 85 290 815 223
0XaX,83 2 778 17 7 208 2130 751 2805 11
WbaX,19 17 394 448 2115 1173 359 0 48 272
5gaX,1243 824 730 798 3237 25 643 217 1305 1100
PmaX,16 5 99 1064 136 26 1594 8 3188 2967
MtaX,5 16 9 31 15 80 684 301 912 672
uBaX,5 16 397 309 1736 1478 225 49 1157 0
LhaX,20 22 11 123 211 250 728 1034 176 462
HWaX,435 130 26 199 808 636 2 2146 1568 610
j5aX,2243 300 3406 8 990 3135 3833 1698 146 1236
7jaX,391 1263 3 13 61 2839 4 6 175 28
8kaX,510 358 81 108 105 1 0 2263 615 234
fXaX,11 141 406 255 1209 2 637 229 299 462
THaX,2 158 7 305 116 104 361 297 174 757
fkaX,2 45 51 56 77 212 295 7 44 107
6maX,93 0 102 1 774 2811 478 1337 827 199
63aX,75 2 56 2941 3284 763 3421 7 62 1205
VIaX,1207 62 246 2 193 28 963 33 0 8
gqaX,1963 0 744 1 5 35 254 2056 159 134
zJaX,5 1903 0 16 1 139 486 1829 733 1260
4haX,5 16 618 2589 246 144 1080 315 3709 2237
O7aX,2 252 7 1616 541 17 75 128 3125 95
Z7aX,5 0 1 16 3723 2919 2347 1481 3669 983
yaaX,8 3745 205 206 846 16 71 769 1245 598
OxaX,328 16 5 434 864 1377 84 597 144 277
8oaX,2 2770 7 90 30 53 1741 1197 62 1930
K6aX,1865 468 52 451 432 717 125 2607 80 362
r3aX,1 0 309 25 5 822 1898 928 2496 1729
0baX,995 1002 519 60 666 427 353 232 53 58
ISaX,2326 159 25 1 626 157 337 407 2295 1521
qSaX,2 7 104 2532 297 224 3250 1155 75 165
K0aX,195 342 88 2214 12 2544 3128 347 500 723
UuaX,2894 11 20 1042 2370 250 22 2446 1891 674
7NaX,241 0 1 139 1562 1006 1598 644 2975 180
I7aX,12 0 1051 84 5 354 459 312 675 237
iqaX,3 4 3042 1936 41 300 1416 8 1109 2287
4DaX,151 68 72 280 98 60 53 166 58 2868
2oaX,630 133 2269 8 3688 917 441 2671 3824 459
QPaX,223 5 16 506 1 677 230 349 315 25
DQaX,3190 1235 1 193 187 74 791 478 147 246
39aX,106 134 74 1989 997 2655 200 1172 3190 3843
0LaX,7 2 104 531 171 116 1012 283 1124 235
JPaX,41 4 13 3 47 54 31 10 389 40
B1aX,90 2 7 76 810 62 1739 1575 3728 2132
D0aX,3 6 4 9 10 28 324 38 33 13
61aX,2 7 420 375 1210 2546 373 2289 2279 1549
GzaX,12 0 79 91 1 14 271 63 192 417
yiaX,304 1854 180 3831 270 646 971 1867 879 15
kNaX,71 8 11 152 260 944 205 145 1338 1517
DXaX,3 28 6 4 33 38 13 324 10 433
VDaX,8 0 806 210 13 175 835 429 205 3196
dPaX,0 705 52 70 125 2260 8 12 884 1417
y6aX,164 13 4 168 54 3 0 205 1430 3008
QfaX,1 0 187 815 3614 736 200 74 1235 69
7OaX,108 81 1 0 615 5 947 819 1113 1809
pxaX,126 1188 11 276 31 220 1969 1964 2916 1480
F1aX,0 1 881 27 102 1427 3264 110 42 93
83aX,133 325 1027 6 816 1127 921 2364 2982 1630
pcaX,0 27 1 46 532 875 438 1781 1464 1164
VmaX,3 6 324 4 2258 89 389 8 28 13
JBaX,28 33 78 86 38 257 553 11 2515 81
G0aX,0 12 91 432 1281 3144 1 1937 1459 689
78aX,27 0 1 3700 124 294 287 2267 1100 180
nvaX,54 13 4 3 41 1024 168 10 97 164
GgaX,2066 814 1291 176 1411 11 26 123 683 2561
FZaX,3 4 6 944 13 133 1540 282 325 3824
wIaX,0 1 417 69 3379 784 2589 1304 2621 2826
tJaX,130 26 16 636 1568 435 442 161 815 808
e1aX,3 6 4 8 10 2746 1109 84 54 1473
rHaX,12 557 92 689 3025 294 85 67 84 1062
E6aX,14 4 9 31 13 47 10 3153 944 1075
xBaX,134 35 1 0 110 180 562 795 157 8
d9aX,1771 347 606 313 7 2012 304 2 251 982
KeaX,8 726 11 3824 6 71 89 944 133 414
3jaX,2189 179 918 410 50 245 681 209 1900 2
4FaX,3 6 13 4 54 324 8 89 28 9
DUaX,5 16 3709 3038 144 190 362 570 618 25
tiaX,3 4 9 10 37 13 6 28 1830 33
5yaX,611 561 25 749 9 215 127 2168 451 49
LeaX,451 468 1342 717 635 700 1653 2858 2751 2804
PvaX,765 0 3270 1092 1175 1 193 183 436 105
fAaX,2 7 464 252 878 469 224 531 792 198
ldaX,21 24 23 1757 1269 684 879 651 115 2028
mRaX,2636 15 1580 1666 971 3132 798 2173 824 1305
fIaX,3216 268 0 1 755 2258 1574 35 3790 1182
e3aX,417 784 1085 69 0 1304 1 2565 2621 2064
FAaX,5 292 244 16 21 3087 919 301 49 11
OsaX,9 421 37 2334 10 655 1 2723 0 2042
TtaX,0 63 1 436 12 336 2717 69 349 675
NHaX,246 658 1 1462 588 105 1329 2705 24 1730
olaX,0 1 5 63 436 69 349 649 731 1268
9XaX,9 4 10 3 34 13 2996 28 6 33
BeaX,6 8 3 910 2551 276 4 2418 2047 89
XcaX,3 4 14 6 13 28 10 38 33 9
PoaX,11 1379 20 22 576 176 123 32 127 814
H9aX,40 117 57 1800 31 1476 3807 154 47 599
McaX,1719 15 170 18 0 314 1 27 287 63
5caX,111 0 5 1 301 16 417 1319 882 1722
OFaX,346 350 82 103 537 261 0 432 12 118
DmaX,58 53 214 494 163 19 2 3147 232 500
MoaX,60 11 519 995 428 353 43 239 1690 101
GVaX,134 0 35 1 623 1635 354 27 768 230
lJaX,6 8 894 558 332 206 441 3546 1376 2403
mYaX,160 544 2 252 1089 166 231 273 1948 491
HiaX,33 28 38 78 257 86 4 13 3 553
OhaX,0 1 150 739 3358 395 3818 193 3589 2252
KWaX,27 0 1 35 1021 580 2061 3312 657 3815
vMaX,14 1540 133 23 6 578 31 21 13 1973
N6aX,3715 0 5 412 1 1710 447 150 362 339
zYaX,285 1439 49 36 139 582 132 2388 418 736
sDaX,784 1085 417 69 1 0 1304 1957 35 2826
IvaX,0 1 108 1113 5 81 387 1270 947 309
sLaX,2 7 196 165 104 373 841 17 1307 2559
6vaX,2 44 46 109 631 145 138 2221 7 507
R9aX,9 10 37 34 4 421 840 1523 2996 2756
1paX,5 16 2258 268 922 1940 189 2010 1001 354
O8aX,19 17 394 1368 2 415 7 373 165 566
b0aX,3 4 9 28 10 38 324 13 33 37
BtaX,23 21 24 73 2058 115 703 471 858 974
OtaX,650 206 6 8 3 894 3737 54 558 812
sBaX,12 210 685 52 53 68 885 151 15 72
3LaX,170 314 18 15 1247 67 1580 2444 140 495
xDaX,550 10 9 351 4 840 34 3344 889 2
imaX,312 9 4 118 40 19 31 34 429 17
OXaX,2405 763 511 1443 43 2277 18 931 59 514
cQaX,13 9 3 4 28 33 188 6 551 38
SjaX,66 698 332 148 8 3695 1876 832 2848 1248
BNaX,25 8 662 71 205 14 332 133 630 293
HeaX,2 19 17 7 659 443 394 30 531 141
RvaX,61 14 913 90 259 1694 843 9 5 573
1baX,154 263 1968 40 4 31 551 39 20 2640
0NaX,0 12 91 1 237 312 675 1459 689 63
ScaX,16 532 3093 1100 1354 93 102 5 357 136
TmaX,14 6 2807 3 2853 4 2523 1327 2308 408
lSaX,49 127 104 277 215 2168 1552 1199 217 750
DgaX,39 202 627 817 434 674 21 207 181 121
5xaX,1802 0 1 93 102 111 486 27 3091 5
yEaX,175 89 8 13 164 3008 1101 1242 4 2530
5paX,4 28 9 304 133 1076 6 3 734 25
RhaX,1520 441 26 87 18 15 136 1860 16 1320
6zaX,12 195 1758 62 1673 342 816 2 505 2911
zKaX,1 1130 35 0 85 230 2765 1327 1901 25
aJaX,75 172 2 224 165 7 196 95 942 415
EDaX,304 180 21 23 24 1867 3691 1359 937 270
25aX,6 8 3 206 1024 3479 834 414 812 2090
sGaX,387 180 157 1 681 3479 227 561 21 1770
f7aX,1196 1 1109 183 642 13 188 420 2790 1645
LGaX,0 1 2064 1922 1319 159 2595 1817 1336 301
QqaX,15 18 862 1353 87 96 2605 363 2603 1360
v1aX,39 121 202 207 627 156 393 529 233 50
w8aX,9 34 10 889 840 37 522 1523 539 2656
AVaX,39 207 121 233 202 66 50 156 393 1846
7WaX,36 1 0 94 147 132 142 180 403 153
U2aX,2 7 402 712 413 320 224 508 297 104
2UaX,5 16 1312 2182 301 1388 244 744 3087 2855
gyaX,544 2 19 340 17 1449 60 166 1089 53
0AaX,451 962 398 723 789 848 141 1898 16 2
2haX,50 65 933 66 39 503 256 1527 850 202
UYaX,27 719 230 85 1 657 997 36 285 815
c7aX,0 1 868 189 2040 1607 739 5 881 645
euaX,1822 302 2154 11 112 2692 20 814 1188 123
BkaX,10 97 243 300 4 2261 9 1698 13 585
rRaX,0 317 1 124 287 180 2435 153 1084 294
fwaX,100 161 567 548 0 356 1515 1455 1223 835
ydaX,5 84 16 169 3038 1939 405 476 1862 1524
1AaX,11 877 229 749 79 255 2000 22 12 94
bBaX,461 24 1713 21 2100 1664 1899 23 2325 74
O3aX,49 80 612 265 127 694 1184 5 14 994
rmaX,79 0 91 376 918 806 164 842 450 12
62aX,1568 326 26 130 199 3093 435 0 636 844
GDaX,2 1771 88 7 899 75 402 580 313 2790
GHaX,97 10 243 351 870 278 4 552 13 54
KqaX,5 81 108 3488 2112 49 1809 947 16 301
UlaX,0 640 1 3462 42 1421 3118 2015 532 1917
YraX,3 4 675 324 28 38 13 89 33 6
fDaX,20 22 32 120 11 29 930 426 173 572
UyaX,545 87 18 365 15 2000 333 2 536 17
3QaX,1147 8 846 300 6 89 141 3822 3188 189
XSaX,8 6 807 71 383 3 433 539 12 812
K8aX,496 106 200 0 36 21 1730 23 3726 1002
tDaX,41 12 13 4 54 89 237 3 175 1716
2IaX,12 0 237 3144 336 689 1281 3607 1293 91
dhaX,821 2351 2012 251 606 2 798 1025 646 616
VzaX,49 131 994 434 209 74 498 801 21 24
cmaX,8 6 807 894 383 2002 1715 939 558 414
CmaX,93 0 102 1 1335 535 35 675 1955 3770
BraX,3 6 8 433 4 61 3153 1259 806 13
VSaX,7 2 116 224 267 95 508 197 1012 3855
E9aX,3 4 6 13 28 54 33 38 324 78
kGaX,6 8 558 3 206 806 2967 133 1755 13
WDaX,51 298 45 137 77 2 56 442 26 75
S6aX,658 246 21 115 23 24 2705 106 730 63
F5aX,48 177 7 460 1031 2 19 1 2834 213
QvaX,79 91 0 376 806 3409 12 164 4 52
HBaX,5 16 645 3038 268 1140 882 189 2973 285
ETaX,39 612 49 80 127 866 121 202 627 882
CNaX,332 66 521 71 8 2337 100 2935 148 146
95aX,2767 2 7 90 48 17 196 2834 177 174
cAaX,2 30 7 1808 55 464 1999 17 361 104
HUaX,3283 39 883 50 229 1042 931 216 11 65
sEaX,139 0 1 730 349 254 102 1654 93 3555
q2aX,0 2136 193 963 1 62 1424 479 417 3683
KPaX,5 16 99 3625 518 1064 1481 956 1057 1374
zbaX,8 6 225 71 89 152 1652 2706 1840 1297
ZhaX,5 1567 882 14 49 16 868 3717 127 1996
EgaX,3 28 4 61 1473 6 433 324 675 38
hmaX,8 92 12 271 210 1028 414 653 225 3560
cuaX,8 6 383 807 834 1633 894 136 3 99
pZaX,46 44 2 848 155 162 113 2283 119 264
BJaX,14 2807 2 7 25 2308 418 283 128 68
XAaX,0 1564 1 2342 241 1100 621 193 306 102
mBaX,62 798 843 3464 2518 11 1363 2 1154 887
